Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000007341.19,1519.52078246133,0.0844214903034338,0.0931631145388813,0.906168613203682,0.364846613132028,0.472180969034898,ENSG00000007341,ST7L
ENSG00000007372.25,3924.15467270289,-0.866786312578866,0.0800708140149959,-10.8252466674878,2.61374423507765e-27,8.92366374171618e-26,ENSG00000007372,PAX6
ENSG00000007376.8,362.925277086901,0.0630555645620559,0.0922070307945323,0.68384768513547,0.494071351677664,0.59624555397927,ENSG00000007376,RPUSD1
ENSG00000007392.17,3301.78238425991,0.0236252141549413,0.0762652129587189,0.309777069235082,0.756730490516832,0.822695706759032,ENSG00000007392,LUC7L
ENSG00000007402.12,4264.7289134724,0.29954582838061,0.0470867196787157,6.36157775322819,1.99691777262366e-10,1.77434758806532e-09,ENSG00000007402,CACNA2D2
ENSG00000007516.14,1083.07457647527,-0.444759979325227,0.121970432294803,-3.64645735000956,0.000265880583602717,0.000882151233221537,ENSG00000007516,BAIAP3
ENSG00000007520.4,965.348916064693,0.300830799308159,0.0571923993185348,5.25997864913261,1.44072129347701e-07,8.64845787446019e-07,ENSG00000007520,TSR3
ENSG00000007541.17,1049.91431810041,0.396818518250845,0.0974663474859318,4.07133875934072,4.67437129984636e-05,0.000181205803799042,ENSG00000007541,PIGQ
ENSG00000007545.16,2161.56762186449,-0.153932068187954,0.0921426268866544,-1.67058475961736,0.0948037248442791,0.157554761765016,ENSG00000007545,CRAMP1
ENSG00000007866.22,817.934624869546,-0.117667955801342,0.07058195766786,-1.66711096842987,0.0954923415327825,0.158364015181874,ENSG00000007866,TEAD3
ENSG00000007923.17,3599.48443551284,0.102711946662257,0.0351458870787323,2.92244570274086,0.00347294168659602,0.00891036131312893,ENSG00000007923,DNAJC11
ENSG00000007944.15,573.356022828742,0.260294160937698,0.102186459008801,2.54724709577498,0.0108576522065925,0.024355569063315,ENSG00000007944,MYLIP
ENSG00000007968.7,447.267747254408,-0.978260448061091,0.128855883686866,-7.59189584573704,3.15258389391747e-14,4.2913395496402e-13,ENSG00000007968,E2F2
ENSG00000008018.9,4138.78547275095,0.133654169442537,0.0339229711847114,3.93993110788518,8.15050115824529e-05,0.000301184989859394,ENSG00000008018,PSMB1
