Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensgene,symbol
ENSG00000276855.1,1331.81082389059,-0.110525274792747,0.0541603001312542,-2.04070646811216,0.0412800120700732,0.122486922665487,ENSG00000276855,AC015922.4
ENSG00000277053.4,11313.0792269869,-0.13236726010231,0.0625555397937478,-2.11599581010313,0.0343451639226198,0.107054483645534,ENSG00000277053,GTF2IP1
ENSG00000277072.5,608.900009264454,0.35646428556385,0.0882751569415513,4.03810424035691,5.3884908837187e-05,0.000518331216195408,ENSG00000277072,STAG3L2
ENSG00000277147.7,869.54478191501,-0.0366945679527993,0.0739005237878754,-0.496540025320086,0.619513455394837,0.762458041509524,ENSG00000277147,LINC00869
ENSG00000277149.5,488.151948148214,2.18535154814234,0.140182708980644,15.5893088672162,8.60595710304945e-55,5.20742366230711e-52,ENSG00000277149,TYW1B
ENSG00000277161.2,886.242411176511,0.0662481808236395,0.0737103141918631,0.898764054257045,0.368778350340867,0.554170588668567,ENSG00000277161,PIGW
ENSG00000277200.2,1140.5659044843,-0.0800920836265623,0.0684767283036747,-1.16962485811788,0.242151969228572,0.421197270737929,ENSG00000277200,AC005696.4
ENSG00000277258.5,3598.15673744753,-0.147083369356857,0.0496115888854965,-2.9646978188166,0.00302980378065646,0.0158565554533779,ENSG00000277258,PCGF2
ENSG00000277268.2,881.469960858329,-0.153498914059539,0.121507832677184,-1.26328410833684,0.206487095271692,0.377021548427444,ENSG00000277268,AC243773.2
ENSG00000277283.1,431.176913933811,-0.0696560033145585,0.115184083321532,-0.604736360319127,0.545354184616512,0.706163103823882,ENSG00000277283,AC004812.2
ENSG00000277363.5,6579.07413416376,-0.065139818300825,0.046887909113434,-1.38926686074303,0.164751617049495,0.323170546132746,ENSG00000277363,SRCIN1
ENSG00000277443.3,54387.9017115141,-0.173696048095082,0.0373179457651432,-4.65449114450783,3.24781794602478e-06,4.18135994327628e-05,ENSG00000277443,MARCKS
ENSG00000277462.2,852.505853483091,-0.0161696474976893,0.0617683789909895,-0.261778725001802,0.793492042232491,0.878454729103351,ENSG00000277462,ZNF670
